,feedback_id,shipment_id,customer_id,delivery_time,delivery_rating,issue_reported,issue_type,complaint_status
13626,FD5313,SHIP6815,CUST100,4,3,False,,
13627,FD11855,SHIP6557,CUST598,6,2,True,Damage,Pending
13628,FD23356,SHIP5098,CUST104,4,2,False,,
13629,FD9563,SHIP4221,CUST520,7,4,False,,
13630,FD12906,SHIP847,CUST570,13,5,False,,
13631,FD16060,SHIP12555,CUST84,12,2,True,Wrong Address,Unresolved
13632,FD4118,SHIP23993,CUST747,7,5,True,Damage,Resolved
13633,FD16819,SHIP9226,CUST130,10,5,False,,
13634,FD23060,SHIP11829,CUST661,2,2,True,Delay,Resolved
13635,FD14146,SHIP21668,CUST480,10,1,False,,
13636,FD2300,SHIP20401,CUST626,10,4,True,Damage,Resolved
13637,FD9308,SHIP5515,CUST171,11,4,True,Wrong Address,Pending
13638,FD1316,SHIP22596,CUST263,7,2,False,,
13639,FD2694,SHIP11727,CUST706,2,4,False,,
13640,FD4241,SHIP20261,CUST9,13,3,True,Lost,Pending
13641,FD9807,SHIP10522,CUST315,7,1,False,,
13642,FD12101,SHIP219,CUST685,2,2,False,,
13643,FD8690,SHIP24555,CUST81,2,1,False,,
13644,FD13804,SHIP16041,CUST10,8,5,False,,
13645,FD23897,SHIP5356,CUST737,4,2,True,Wrong Address,Unresolved
13646,FD929,SHIP17124,CUST685,1,5,False,,
13647,FD302,SHIP18415,CUST133,5,2,False,,
13648,FD14976,SHIP8353,CUST203,14,5,True,Delay,Pending
13649,FD16051,SHIP11321,CUST552,14,3,False,,
13650,FD3417,SHIP19800,CUST157,9,4,False,,
13651,FD6582,SHIP5191,CUST487,3,3,False,,
13652,FD22166,SHIP20148,CUST581,13,1,False,,
13653,FD8428,SHIP1971,CUST716,13,2,True,Lost,Pending
13654,FD3623,SHIP3271,CUST196,11,4,False,,
13655,FD16390,SHIP311,CUST549,10,3,False,,
13656,FD2127,SHIP10964,CUST533,11,4,False,,
13657,FD5989,SHIP14967,CUST287,10,1,True,Damage,Resolved
13658,FD22381,SHIP6199,CUST409,2,4,False,,
13659,FD17391,SHIP20738,CUST719,6,3,True,Wrong Address,Unresolved
13660,FD17033,SHIP19470,CUST195,12,2,True,Wrong Address,Resolved
13661,FD2054,SHIP2531,CUST486,13,2,True,Lost,Pending
13662,FD22223,SHIP4606,CUST719,9,1,True,Damage,Unresolved
13663,FD4767,SHIP9251,CUST425,4,1,False,,
13664,FD7499,SHIP293,CUST530,6,3,True,Delay,Unresolved
13665,FD1918,SHIP6266,CUST125,12,4,True,Damage,Pending
13666,FD6802,SHIP9687,CUST329,9,5,False,,
13667,FD14417,SHIP21170,CUST682,14,4,False,,
13668,FD24598,SHIP12047,CUST734,13,4,False,,
13669,FD3076,SHIP16557,CUST408,5,3,False,,
13670,FD844,SHIP2837,CUST64,3,1,True,Delay,Pending
13671,FD1816,SHIP3497,CUST195,13,1,False,,
13672,FD13432,SHIP1857,CUST155,1,5,False,,
13673,FD9039,SHIP4498,CUST723,4,3,True,Wrong Address,Unresolved
13674,FD14035,SHIP11271,CUST332,13,2,False,,
13675,FD3956,SHIP2410,CUST703,2,4,True,Lost,Unresolved
13676,FD23858,SHIP11169,CUST313,11,5,True,Lost,Pending
13677,FD16964,SHIP8870,CUST434,5,1,True,Delay,Pending
13678,FD13112,SHIP2945,CUST296,5,5,False,,
13679,FD22793,SHIP4397,CUST597,9,4,True,Damage,Pending
13680,FD20867,SHIP600,CUST735,9,3,False,,
13681,FD940,SHIP17179,CUST50,5,4,True,Wrong Address,Resolved
13682,FD7277,SHIP10499,CUST484,5,3,True,Wrong Address,Pending
13683,FD11733,SHIP7953,CUST219,10,1,True,Lost,Pending
13684,FD10771,SHIP14535,CUST659,3,2,False,,
13685,FD20440,SHIP9148,CUST10,2,1,False,,
13686,FD23236,SHIP9074,CUST635,7,4,False,,
13687,FD16308,SHIP20926,CUST613,2,1,False,,
13688,FD9099,SHIP24267,CUST303,12,1,False,,
13689,FD23212,SHIP3632,CUST661,6,1,True,Damage,Unresolved
13690,FD16491,SHIP22473,CUST319,14,3,False,,
13691,FD11072,SHIP12689,CUST431,7,3,True,Wrong Address,Unresolved
13692,FD4976,SHIP13968,CUST195,11,1,True,Delay,Unresolved
13693,FD7748,SHIP6383,CUST385,3,4,True,Wrong Address,Pending
13694,FD14221,SHIP24989,CUST356,1,1,True,Delay,Resolved
13695,FD12736,SHIP7442,CUST533,4,2,False,,
13696,FD16444,SHIP17663,CUST644,10,2,True,Damage,Pending
13697,FD2735,SHIP12021,CUST474,11,2,True,Delay,Unresolved
13698,FD8612,SHIP13004,CUST100,10,5,True,Delay,Pending
13699,FD6037,SHIP365,CUST489,1,5,False,,
13700,FD21217,SHIP16044,CUST497,7,3,True,Wrong Address,Unresolved
13701,FD14624,SHIP6891,CUST622,3,1,False,,
13702,FD9364,SHIP20270,CUST742,3,1,True,Lost,Unresolved
13703,FD14953,SHIP12411,CUST336,3,4,True,Wrong Address,Resolved
13704,FD672,SHIP22473,CUST319,4,5,False,,
13705,FD8963,SHIP7039,CUST456,8,4,False,,
13706,FD2354,SHIP8347,CUST706,8,2,True,Wrong Address,Pending
13707,FD1530,SHIP7659,CUST169,2,2,True,Damage,Pending
13708,FD10420,SHIP4800,CUST422,9,4,True,Damage,Unresolved
13709,FD20746,SHIP8715,CUST311,4,2,False,,
13710,FD10170,SHIP14909,CUST81,13,2,False,,
13711,FD16045,SHIP2117,CUST137,13,1,False,,
13712,FD14768,SHIP12991,CUST643,4,4,True,Damage,Unresolved
13713,FD20550,SHIP9607,CUST26,5,5,False,,
13714,FD15916,SHIP15179,CUST259,4,1,True,Delay,Unresolved
13715,FD10269,SHIP18657,CUST254,8,5,False,,
13716,FD2021,SHIP522,CUST442,2,1,False,,
13717,FD22799,SHIP5868,CUST346,3,5,False,,
13718,FD24122,SHIP3860,CUST118,11,4,True,Delay,Pending
13719,FD1219,SHIP2696,CUST720,10,2,False,,
13720,FD18785,SHIP22303,CUST331,14,3,True,Wrong Address,Unresolved
13721,FD205,SHIP9332,CUST162,14,1,False,,
13722,FD19968,SHIP15027,CUST144,4,5,True,Damage,Pending
13723,FD3119,SHIP10191,CUST328,14,3,False,,
13724,FD22534,SHIP20075,CUST624,7,3,True,Wrong Address,Unresolved
13725,FD13282,SHIP15775,CUST229,1,5,False,,
13726,FD7406,SHIP21372,CUST311,11,4,True,Lost,Unresolved
13727,FD17326,SHIP12809,CUST32,11,3,False,,
13728,FD4058,SHIP22269,CUST189,5,4,False,,
13729,FD13643,SHIP6884,CUST453,2,4,False,,
13730,FD8250,SHIP6129,CUST707,12,5,True,Delay,Pending
13731,FD8032,SHIP8289,CUST700,7,4,True,Damage,Pending
13732,FD3166,SHIP20519,CUST748,3,1,True,Wrong Address,Resolved
13733,FD13488,SHIP3500,CUST625,11,1,False,,
13734,FD3362,SHIP16727,CUST544,7,3,True,Wrong Address,Resolved
13735,FD7362,SHIP9388,CUST523,9,2,False,,
13736,FD22777,SHIP11816,CUST128,8,5,False,,
13737,FD14844,SHIP10255,CUST714,7,4,True,Delay,Pending
13738,FD24797,SHIP15639,CUST731,14,3,True,Delay,Unresolved
13739,FD1597,SHIP2286,CUST643,13,2,True,Lost,Pending
13740,FD10655,SHIP15702,CUST700,5,3,True,Damage,Resolved
13741,FD9216,SHIP19849,CUST588,9,5,True,Damage,Pending
13742,FD7732,SHIP24140,CUST486,5,2,True,Damage,Resolved
13743,FD19797,SHIP23141,CUST503,11,3,False,,
13744,FD7382,SHIP13731,CUST739,5,4,False,,
13745,FD8387,SHIP3282,CUST551,9,2,False,,
13746,FD1449,SHIP2682,CUST583,10,4,True,Damage,Unresolved
13747,FD15686,SHIP17329,CUST15,12,3,True,Lost,Unresolved
13748,FD10557,SHIP12400,CUST100,3,4,True,Wrong Address,Pending
13749,FD22165,SHIP1709,CUST661,10,2,True,Delay,Pending
13750,FD9378,SHIP14398,CUST102,10,2,True,Damage,Unresolved
13751,FD21282,SHIP23821,CUST340,13,4,True,Wrong Address,Unresolved
13752,FD20528,SHIP6568,CUST498,10,1,True,Lost,Resolved
13753,FD20585,SHIP5407,CUST255,7,4,False,,
13754,FD23856,SHIP11513,CUST411,1,5,False,,
13755,FD24037,SHIP17248,CUST484,7,4,True,Damage,Unresolved
13756,FD11375,SHIP4887,CUST476,9,5,True,Damage,Unresolved
13757,FD22632,SHIP13871,CUST487,11,1,True,Wrong Address,Resolved
13758,FD1732,SHIP19991,CUST724,5,5,True,Delay,Unresolved
13759,FD22721,SHIP4365,CUST742,9,1,False,,
13760,FD7121,SHIP17210,CUST667,8,5,False,,
13761,FD13996,SHIP13374,CUST102,12,5,False,,
13762,FD4223,SHIP9157,CUST748,12,2,True,Lost,Pending
13763,FD10435,SHIP21290,CUST50,4,1,False,,
13764,FD16119,SHIP1548,CUST699,13,2,False,,
13765,FD21607,SHIP16741,CUST425,9,2,True,Lost,Unresolved
13766,FD23447,SHIP5636,CUST331,1,5,True,Damage,Pending
13767,FD971,SHIP17661,CUST63,9,4,False,,
13768,FD21182,SHIP3270,CUST292,2,1,True,Lost,Resolved
13769,FD14585,SHIP22268,CUST403,7,4,False,,
13770,FD6411,SHIP21203,CUST244,14,4,True,Lost,Resolved
13771,FD1507,SHIP15299,CUST449,14,3,False,,
13772,FD7303,SHIP17816,CUST733,11,1,True,Wrong Address,Unresolved
13773,FD11095,SHIP21554,CUST274,8,2,False,,
13774,FD22072,SHIP5232,CUST460,7,5,True,Damage,Resolved
13775,FD295,SHIP6118,CUST580,9,2,True,Damage,Resolved
13776,FD4994,SHIP13730,CUST496,1,3,True,Lost,Pending
13777,FD19970,SHIP4611,CUST245,13,4,True,Delay,Pending
13778,FD1547,SHIP16501,CUST749,13,1,True,Delay,Pending
13779,FD1042,SHIP23883,CUST436,14,2,True,Wrong Address,Unresolved
13780,FD7589,SHIP23632,CUST458,9,3,True,Wrong Address,Resolved
13781,FD4969,SHIP17468,CUST307,1,1,False,,
13782,FD4268,SHIP2972,CUST336,6,5,True,Delay,Unresolved
13783,FD23641,SHIP14041,CUST496,4,2,False,,
13784,FD5992,SHIP4275,CUST592,9,1,False,,
13785,FD12489,SHIP9607,CUST128,4,5,False,,
13786,FD19820,SHIP21772,CUST438,13,2,True,Lost,Resolved
13787,FD8170,SHIP6029,CUST548,4,5,False,,
13788,FD493,SHIP15705,CUST624,1,2,True,Delay,Resolved
13789,FD15546,SHIP21299,CUST662,6,5,True,Delay,Pending
13790,FD19838,SHIP22828,CUST594,11,5,True,Lost,Resolved
13791,FD20604,SHIP12261,CUST587,12,3,False,,
13792,FD24723,SHIP10178,CUST9,5,3,False,,
13793,FD44,SHIP2203,CUST740,8,3,False,,
13794,FD24663,SHIP12392,CUST150,6,2,False,,
13795,FD4948,SHIP24646,CUST699,6,3,False,,
13796,FD12760,SHIP16706,CUST102,3,3,False,,
13797,FD13481,SHIP20614,CUST643,2,1,True,Lost,Unresolved
13798,FD20055,SHIP23411,CUST13,6,4,True,Wrong Address,Resolved
13799,FD24091,SHIP11578,CUST118,9,4,True,Lost,Pending
13800,FD2267,SHIP1917,CUST330,4,4,True,Lost,Resolved
13801,FD7996,SHIP12155,CUST189,11,4,True,Delay,Unresolved
13802,FD16401,SHIP15039,CUST144,6,4,False,,
13803,FD17376,SHIP11349,CUST470,7,5,False,,
13804,FD5326,SHIP20518,CUST287,7,4,True,Wrong Address,Resolved
13805,FD15321,SHIP14783,CUST336,1,5,False,,
13806,FD22987,SHIP1442,CUST580,3,2,True,Delay,Resolved
13807,FD20115,SHIP15860,CUST50,9,1,True,Damage,Resolved
13808,FD7842,SHIP7952,CUST547,7,1,True,Lost,Resolved
13809,FD6735,SHIP14530,CUST164,9,2,True,Wrong Address,Pending
13810,FD18611,SHIP20189,CUST381,4,1,False,,
13811,FD4849,SHIP13764,CUST26,5,4,True,Delay,Pending
13812,FD23949,SHIP6553,CUST411,14,4,True,Wrong Address,Resolved
13813,FD22417,SHIP6651,CUST672,2,3,True,Delay,Pending
13814,FD8058,SHIP22268,CUST100,7,1,True,Delay,Unresolved
13815,FD6771,SHIP20464,CUST307,9,2,True,Lost,Pending
13816,FD19451,SHIP13862,CUST142,13,2,True,Lost,Unresolved
13817,FD13418,SHIP14216,CUST729,6,2,False,,
13818,FD2607,SHIP10861,CUST425,5,5,True,Lost,Pending
13819,FD23768,SHIP2760,CUST118,5,2,False,,
13820,FD23339,SHIP12654,CUST719,3,2,True,Wrong Address,Unresolved
13821,FD21872,SHIP15935,CUST510,2,2,True,Damage,Pending
13822,FD24274,SHIP12928,CUST10,5,2,True,Lost,Resolved
13823,FD4010,SHIP11901,CUST476,7,4,False,,
13824,FD16609,SHIP8616,CUST458,9,4,False,,
13825,FD13067,SHIP17047,CUST130,13,5,False,,
13826,FD2116,SHIP9995,CUST379,12,2,True,Damage,Pending
13827,FD24638,SHIP22397,CUST526,2,3,True,Lost,Pending
13828,FD2247,SHIP13325,CUST558,11,3,False,,
13829,FD17708,SHIP7436,CUST670,5,5,True,Lost,Pending
13830,FD24253,SHIP12236,CUST301,11,2,True,Delay,Pending
13831,FD11270,SHIP3819,CUST720,9,5,True,Lost,Unresolved
13832,FD21134,SHIP10320,CUST43,1,3,False,,
13833,FD7106,SHIP21657,CUST406,5,4,False,,
13834,FD17314,SHIP12253,CUST25,7,1,False,,
13835,FD20487,SHIP16877,CUST157,6,1,True,Damage,Resolved
13836,FD11128,SHIP2192,CUST84,11,4,True,Lost,Pending
13837,FD24530,SHIP24889,CUST449,5,1,False,,
13838,FD21091,SHIP2200,CUST540,6,3,True,Delay,Resolved
13839,FD22851,SHIP23013,CUST259,6,4,False,,
13840,FD9127,SHIP19801,CUST513,11,4,True,Delay,Resolved
13841,FD17744,SHIP22096,CUST371,9,1,False,,
13842,FD12034,SHIP8980,CUST203,12,5,True,Damage,Resolved
13843,FD8303,SHIP2629,CUST583,11,5,False,,
13844,FD8288,SHIP671,CUST656,4,1,False,,
13845,FD20349,SHIP532,CUST152,1,5,False,,
13846,FD3962,SHIP9611,CUST706,8,3,True,Damage,Unresolved
13847,FD24600,SHIP24499,CUST307,3,4,True,Damage,Pending
13848,FD3003,SHIP10340,CUST315,9,2,False,,
13849,FD9209,SHIP17993,CUST552,6,2,True,Lost,Unresolved
13850,FD8387,SHIP19182,CUST100,4,3,True,Damage,Unresolved
13851,FD4304,SHIP7725,CUST631,9,5,True,Damage,Resolved
13852,FD7817,SHIP19918,CUST240,7,1,True,Lost,Pending
13853,FD16240,SHIP3264,CUST136,6,3,True,Lost,Resolved
13854,FD23498,SHIP12512,CUST152,9,5,False,,
13855,FD495,SHIP4513,CUST357,7,2,True,Delay,Unresolved
13856,FD22061,SHIP6147,CUST598,12,3,False,,
13857,FD15004,SHIP14443,CUST287,9,2,True,Wrong Address,Unresolved
13858,FD20537,SHIP3187,CUST453,3,2,True,Damage,Resolved
13859,FD19614,SHIP12031,CUST690,10,1,False,,
13860,FD7815,SHIP21462,CUST335,4,1,False,,
13861,FD20129,SHIP7358,CUST340,6,2,False,,
13862,FD12099,SHIP3806,CUST319,5,2,False,,
13863,FD21373,SHIP6296,CUST453,9,1,True,Damage,Unresolved
13864,FD19873,SHIP12794,CUST442,5,2,True,Delay,Resolved
13865,FD22209,SHIP3369,CUST72,7,5,False,,
13866,FD2410,SHIP12916,CUST495,6,4,False,,
13867,FD20297,SHIP18359,CUST448,12,3,True,Delay,Resolved
13868,FD4651,SHIP15528,CUST486,4,2,True,Lost,Pending
13869,FD12384,SHIP18367,CUST421,1,2,False,,
13870,FD20632,SHIP24248,CUST12,3,2,True,Damage,Unresolved
13871,FD5458,SHIP23738,CUST356,11,3,True,Lost,Resolved
13872,FD22542,SHIP3729,CUST680,13,3,False,,
13873,FD7844,SHIP8520,CUST421,4,1,True,Lost,Pending
13874,FD9820,SHIP5069,CUST497,7,1,False,,
13875,FD23041,SHIP1878,CUST407,6,5,False,,
13876,FD24401,SHIP12423,CUST403,10,5,True,Lost,Unresolved
13877,FD5067,SHIP4536,CUST138,4,2,False,,
13878,FD4069,SHIP12397,CUST530,10,1,True,Damage,Resolved
13879,FD15897,SHIP18568,CUST307,6,2,True,Lost,Unresolved
13880,FD12433,SHIP23392,CUST468,12,4,True,Damage,Unresolved
13881,FD6605,SHIP9233,CUST714,4,1,False,,
13882,FD20044,SHIP16332,CUST205,1,5,True,Damage,Resolved
13883,FD16402,SHIP1632,CUST594,14,3,False,,
13884,FD6781,SHIP9812,CUST468,11,2,True,Delay,Resolved
13885,FD16802,SHIP15203,CUST515,1,5,True,Lost,Resolved
13886,FD9877,SHIP6884,CUST585,5,3,True,Lost,Pending
13887,FD3498,SHIP12749,CUST680,2,3,True,Wrong Address,Unresolved
13888,FD14585,SHIP13742,CUST517,13,4,False,,
13889,FD9750,SHIP951,CUST159,1,4,False,,
13890,FD21843,SHIP7292,CUST516,9,1,True,Damage,Pending
13891,FD2779,SHIP3860,CUST118,2,1,True,Lost,Resolved
13892,FD22087,SHIP23586,CUST581,7,4,True,Delay,Resolved
13893,FD20578,SHIP5792,CUST687,5,5,False,,
13894,FD7430,SHIP847,CUST570,11,5,False,,
13895,FD20880,SHIP4928,CUST292,4,1,False,,
13896,FD22244,SHIP21436,CUST544,6,2,False,,
13897,FD3418,SHIP18991,CUST526,6,1,False,,
13898,FD24907,SHIP23576,CUST436,14,1,True,Damage,Pending
13899,FD13003,SHIP10927,CUST254,10,4,False,,
13900,FD13256,SHIP20414,CUST348,14,3,True,Wrong Address,Resolved
13901,FD15008,SHIP16604,CUST296,12,3,False,,
13902,FD7778,SHIP6626,CUST496,12,3,False,,
13903,FD8362,SHIP2037,CUST716,5,5,False,,
13904,FD15533,SHIP22520,CUST331,1,3,False,,
13905,FD12196,SHIP6042,CUST26,13,2,False,,
13906,FD13809,SHIP5935,CUST515,3,1,False,,
13907,FD11675,SHIP9061,CUST216,12,1,False,,
13908,FD817,SHIP19490,CUST34,8,2,False,,
13909,FD17662,SHIP2703,CUST135,5,1,True,Lost,Pending
13910,FD7148,SHIP225,CUST137,9,5,True,Delay,Resolved
13911,FD2614,SHIP14258,CUST560,8,1,False,,
13912,FD5025,SHIP1735,CUST150,1,2,False,,
13913,FD16699,SHIP1196,CUST248,1,4,True,Delay,Unresolved
13914,FD10611,SHIP7956,CUST336,3,5,False,,
13915,FD165,SHIP411,CUST721,1,4,False,,
13916,FD9408,SHIP997,CUST5,14,1,True,Delay,Pending
13917,FD22234,SHIP10669,CUST174,11,1,False,,
13918,FD19792,SHIP13211,CUST714,11,5,False,,
13919,FD10988,SHIP9570,CUST53,6,2,False,,
13920,FD20514,SHIP4046,CUST258,3,5,False,,
13921,FD1144,SHIP3181,CUST155,2,3,False,,
13922,FD14883,SHIP2920,CUST118,9,5,True,Delay,Pending
13923,FD8522,SHIP2514,CUST658,3,2,True,Damage,Resolved
13924,FD14954,SHIP7130,CUST212,3,1,False,,
13925,FD14340,SHIP5125,CUST448,3,2,False,,
13926,FD17270,SHIP13072,CUST30,7,2,False,,
13927,FD15150,SHIP22219,CUST455,6,4,True,Delay,Pending
13928,FD17239,SHIP17319,CUST49,10,4,False,,
13929,FD14615,SHIP24479,CUST496,9,3,False,,
13930,FD16909,SHIP684,CUST174,8,1,True,Damage,Pending
13931,FD8069,SHIP14852,CUST138,9,5,True,Damage,Unresolved
13932,FD11237,SHIP19577,CUST142,9,5,True,Wrong Address,Unresolved
13933,FD10048,SHIP10140,CUST554,12,3,False,,
13934,FD645,SHIP21090,CUST275,9,4,False,,
13935,FD3254,SHIP9725,CUST644,14,3,True,Wrong Address,Unresolved
13936,FD14068,SHIP9512,CUST570,4,5,True,Delay,Unresolved
13937,FD11211,SHIP3740,CUST506,2,1,True,Damage,Unresolved
13938,FD7970,SHIP838,CUST484,7,2,False,,
13939,FD108,SHIP16727,CUST544,9,5,False,,
13940,FD9094,SHIP6166,CUST152,1,2,True,Wrong Address,Pending
13941,FD16089,SHIP17306,CUST342,2,5,False,,
13942,FD21801,SHIP23422,CUST621,12,2,True,Lost,Pending
13943,FD3594,SHIP23764,CUST670,1,3,True,Lost,Pending
13944,FD5402,SHIP9626,CUST544,10,5,False,,
13945,FD2844,SHIP8346,CUST687,14,4,False,,
13946,FD9405,SHIP4386,CUST620,11,2,True,Wrong Address,Resolved
13947,FD7816,SHIP20630,CUST88,1,3,False,,
13948,FD9435,SHIP24478,CUST279,2,1,True,Damage,Unresolved
13949,FD9679,SHIP725,CUST532,2,4,True,Wrong Address,Pending
13950,FD15831,SHIP3591,CUST342,9,4,True,Wrong Address,Resolved
13951,FD10326,SHIP7794,CUST745,13,4,True,Damage,Resolved
13952,FD19159,SHIP3324,CUST183,9,4,True,Wrong Address,Resolved
13953,FD11737,SHIP12448,CUST617,8,4,False,,
13954,FD983,SHIP6436,CUST114,14,4,True,Delay,Unresolved
13955,FD24114,SHIP6124,CUST361,4,4,True,Delay,Pending
13956,FD16787,SHIP15717,CUST661,4,1,False,,
13957,FD8011,SHIP3141,CUST86,8,2,False,,
13958,FD15562,SHIP14266,CUST142,9,1,False,,
13959,FD15640,SHIP12281,CUST137,11,2,True,Lost,Resolved
13960,FD24562,SHIP4319,CUST560,13,2,True,Wrong Address,Resolved
13961,FD23099,SHIP7415,CUST40,8,5,True,Wrong Address,Unresolved
13962,FD20287,SHIP18727,CUST433,3,5,True,Damage,Unresolved
13963,FD14712,SHIP21195,CUST723,1,3,True,Damage,Resolved
13964,FD1251,SHIP18426,CUST327,1,4,False,,
13965,FD18427,SHIP968,CUST81,5,3,True,Damage,Resolved
13966,FD1364,SHIP9653,CUST521,2,2,False,,
13967,FD24294,SHIP21906,CUST680,11,3,True,Lost,Unresolved
13968,FD14100,SHIP5279,CUST34,14,4,True,Damage,Pending
13969,FD13467,SHIP7147,CUST221,14,2,True,Wrong Address,Unresolved
13970,FD6976,SHIP16292,CUST594,8,5,True,Delay,Pending
13971,FD15340,SHIP17417,CUST152,12,1,False,,
13972,FD24207,SHIP23744,CUST444,10,4,False,,
13973,FD3431,SHIP23517,CUST106,9,5,False,,
13974,FD4198,SHIP4014,CUST496,2,5,True,Delay,Resolved
13975,FD2248,SHIP14928,CUST340,8,5,True,Delay,Resolved
13976,FD3842,SHIP15583,CUST670,11,4,False,,
13977,FD5082,SHIP15789,CUST740,2,4,True,Lost,Resolved
13978,FD8551,SHIP8127,CUST568,4,5,True,Wrong Address,Unresolved
13979,FD7262,SHIP2581,CUST340,7,4,True,Wrong Address,Resolved
13980,FD9952,SHIP12300,CUST617,10,1,False,,
13981,FD15216,SHIP17454,CUST390,3,3,False,,
13982,FD4244,SHIP8365,CUST575,3,1,False,,
13983,FD15213,SHIP24153,CUST34,9,5,True,Lost,Unresolved
13984,FD12860,SHIP11224,CUST485,6,5,True,Delay,Pending
13985,FD12877,SHIP7614,CUST328,8,2,False,,
13986,FD17024,SHIP22126,CUST128,14,2,True,Wrong Address,Unresolved
13987,FD22927,SHIP17199,CUST383,7,3,True,Delay,Pending
13988,FD434,SHIP20543,CUST136,13,2,False,,
13989,FD5191,SHIP1337,CUST246,3,1,False,,
13990,FD14635,SHIP4828,CUST552,11,4,True,Wrong Address,Resolved
13991,FD18587,SHIP21558,CUST740,9,2,False,,
13992,FD19431,SHIP2295,CUST581,5,2,False,,
13993,FD15871,SHIP12293,CUST553,6,3,False,,
13994,FD20294,SHIP3005,CUST155,6,1,False,,
13995,FD15636,SHIP340,CUST148,4,4,False,,
13996,FD18604,SHIP23595,CUST438,9,2,True,Damage,Unresolved
13997,FD1121,SHIP9117,CUST287,1,4,False,,
13998,FD22417,SHIP23836,CUST340,7,2,True,Damage,Resolved
13999,FD11885,SHIP18110,CUST327,7,4,True,Delay,Resolved
14000,FD6229,SHIP13601,CUST186,8,2,True,Lost,Resolved
14001,FD24857,SHIP16337,CUST466,10,2,False,,
14002,FD8983,SHIP12961,CUST557,12,1,False,,
14003,FD14863,SHIP19916,CUST199,13,4,True,Delay,Unresolved
14004,FD11989,SHIP706,CUST76,7,5,False,,
14005,FD385,SHIP13022,CUST299,4,5,True,Lost,Resolved
14006,FD3902,SHIP23820,CUST633,8,2,False,,
14007,FD22458,SHIP5011,CUST433,14,4,False,,
14008,FD19274,SHIP19147,CUST162,8,4,True,Lost,Pending
14009,FD8389,SHIP1930,CUST64,9,1,True,Damage,Pending
14010,FD11896,SHIP21279,CUST481,13,5,False,,
14011,FD10486,SHIP21720,CUST573,13,1,True,Wrong Address,Pending
14012,FD20302,SHIP19298,CUST571,11,3,False,,
14013,FD19877,SHIP9394,CUST25,7,1,False,,
14014,FD8738,SHIP23634,CUST485,1,3,True,Damage,Pending
14015,FD17528,SHIP19685,CUST659,8,2,True,Wrong Address,Resolved
14016,FD21595,SHIP8209,CUST403,3,3,False,,
14017,FD18754,SHIP19624,CUST649,13,3,True,Lost,Pending
14018,FD24343,SHIP17539,CUST37,13,5,True,Damage,Unresolved
14019,FD5796,SHIP12320,CUST431,10,1,True,Delay,Resolved
14020,FD5773,SHIP19950,CUST370,8,5,False,,
14021,FD8715,SHIP12042,CUST322,5,5,False,,
14022,FD7549,SHIP834,CUST333,6,4,False,,
14023,FD24705,SHIP673,CUST29,8,4,True,Delay,Pending
14024,FD14330,SHIP8818,CUST417,8,3,True,Damage,Pending
14025,FD8651,SHIP3271,CUST70,4,5,False,,
14026,FD15064,SHIP5880,CUST444,9,4,True,Lost,Pending
14027,FD10390,SHIP15412,CUST72,1,2,True,Delay,Unresolved
14028,FD3713,SHIP4832,CUST142,13,4,True,Lost,Pending
14029,FD23882,SHIP11276,CUST271,2,2,False,,
14030,FD15982,SHIP13770,CUST666,1,1,False,,
14031,FD10096,SHIP17882,CUST148,2,3,True,Delay,Resolved
14032,FD16732,SHIP11626,CUST136,11,1,True,Delay,Resolved
14033,FD19649,SHIP3653,CUST135,7,3,True,Wrong Address,Pending
14034,FD21743,SHIP11495,CUST706,4,2,True,Wrong Address,Unresolved
14035,FD23502,SHIP5129,CUST13,8,4,True,Lost,Pending
14036,FD11542,SHIP19470,CUST232,9,3,False,,
14037,FD11217,SHIP113,CUST481,8,5,True,Delay,Pending
14038,FD7972,SHIP4284,CUST598,11,3,True,Lost,Unresolved
14039,FD24292,SHIP24768,CUST579,2,5,False,,
14040,FD18321,SHIP19081,CUST617,13,5,True,Delay,Unresolved
14041,FD14688,SHIP22227,CUST675,3,4,False,,
14042,FD1955,SHIP5935,CUST390,3,3,False,,
14043,FD22020,SHIP8548,CUST407,11,4,True,Damage,Resolved
14044,FD21783,SHIP4754,CUST116,2,1,True,Damage,Pending
14045,FD21771,SHIP24191,CUST553,11,5,False,,
14046,FD17809,SHIP13659,CUST43,4,4,False,,
14047,FD21520,SHIP22343,CUST580,8,4,False,,
14048,FD8292,SHIP12354,CUST374,1,4,True,Delay,Unresolved
14049,FD3719,SHIP23505,CUST422,5,4,True,Wrong Address,Unresolved
14050,FD17287,SHIP23882,CUST448,12,1,False,,
14051,FD8121,SHIP8740,CUST503,2,4,False,,
14052,FD15081,SHIP18980,CUST56,4,3,True,Delay,Resolved
14053,FD6625,SHIP10216,CUST661,1,3,False,,
14054,FD16503,SHIP13841,CUST698,8,2,False,,
14055,FD15857,SHIP21991,CUST133,6,1,True,Wrong Address,Unresolved
14056,FD22322,SHIP22713,CUST303,12,1,True,Damage,Resolved
14057,FD22376,SHIP1856,CUST683,4,5,False,,
14058,FD23747,SHIP22755,CUST590,12,4,True,Damage,Resolved
14059,FD275,SHIP21478,CUST13,3,2,True,Delay,Pending
14060,FD2060,SHIP20816,CUST533,11,2,True,Lost,Unresolved
14061,FD22850,SHIP584,CUST81,2,1,True,Wrong Address,Unresolved
14062,FD11363,SHIP15117,CUST117,4,3,False,,
